OTU_id;#OTU ID;0;1;2;3;4;5;6;7;8;9
OTU324;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__";0;0;0;0;0;0;0;0;0;0
OTU325;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__Congregibacter";0;0;0;0;0;0;0;0;0;0
OTU326;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alteromonadaceae;g__Microbulbifer";0;0;0;0;0;0;0;0;0;0
OTU327;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Chromohalobacter";0;0;0;0;0;0;0;0;0;0
OTU328;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas";0;0;0;0;0;0;0;0;0;0
OTU329;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudomonadaceae;g__";0;0;0;0;0;0;0;0;0;0
OTU330;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudomonadaceae;g__Pseudomonas";0;0;0;0;0;0;0;2;0;0
OTU331;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__";2111;1872;2387;2813;4396;2094;1934;1947;1666;1078
OTU332;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus";1;2;8;2;6;2;3;4;3;2
OTU333;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter";3;25;15;4;11;36;13;4;14;30
OTU334;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Avibacterium";0;0;0;0;0;0;0;0;0;0
OTU335;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Basfia";0;0;0;0;0;0;0;0;0;0
OTU336;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Bibersteinia";0;0;0;0;0;0;0;0;0;0
OTU337;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Gallibacterium";4;3;6;6;8;5;5;2;1;3
OTU338;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus";897;945;1233;1164;1650;938;1008;719;699;630
OTU339;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Histophilus";0;0;0;0;0;0;0;0;0;0
OTU340;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Mannheimia";0;0;0;0;0;0;0;0;0;0
OTU341;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Pasteurella";0;0;0;0;0;0;0;0;0;0
OTU342;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Volucribacter";0;0;0;0;0;0;0;0;0;0
OTU343;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__";0;0;0;0;0;0;0;0;0;0
OTU344;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter";0;0;1;1;0;0;0;5;2;0
OTU345;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter";0;0;0;0;0;0;0;0;0;0
OTU346;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella";0;0;0;0;0;0;0;0;0;0
OTU347;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter";0;0;0;0;0;0;0;0;0;0
OTU348;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio";0;0;0;0;0;0;0;0;0;0
OTU349;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium";0;0;0;0;0;0;0;0;0;0
OTU350;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Salinivibrio";0;0;0;0;0;0;0;0;0;0
OTU351;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio";0;0;0;0;0;0;0;0;0;0
OTU352;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__";0;0;0;0;0;0;0;0;0;0
OTU353;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella";0;0;0;0;0;0;0;0;0;0
OTU354;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter";0;0;0;0;0;0;0;0;0;8
OTU355;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas";0;0;0;0;0;0;0;0;0;0
OTU356;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas";0;0;0;0;0;0;0;0;0;1
OTU357;"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas";0;0;0;0;0;0;0;0;0;0
OTU358;"k__Bacteria;p__SPAM;c__;o__;f__;g__";0;0;0;0;0;0;0;0;0;0
OTU359;"k__Bacteria;p__SR1;c__;o__;f__;g__";0;0;0;0;0;0;0;0;0;0
OTU360;"k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Spirochaetaceae;g__Treponema";1;1;5;0;0;2;0;0;0;0
OTU361;"k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__TG5";0;0;0;0;0;0;0;0;0;0
OTU362;"k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__;g__";0;0;0;0;0;0;0;0;0;0
OTU363;"k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__";4;0;0;1;0;1;0;0;1;0
OTU364;"k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__";0;0;0;0;0;0;0;0;0;0
OTU365;"k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia";40;36;14;12;22;10;8;8;7;17
OTU366;"k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium";0;0;0;0;0;0;0;0;0;0
OTU367;"k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium";0;0;0;0;0;0;0;0;0;0
OTU368;"k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Sharpea";0;0;0;0;0;0;0;0;0;0
OTU369;"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma";0;0;0;0;0;0;0;0;0;0
OTU370;"k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus";0;0;0;0;0;0;0;0;0;0
OTU371;"k__Bacteria;p__Thermi;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus";0;0;0;0;0;0;0;0;0;0
OTU372;"k__Bacteria;p__Verrucomicrobia;c__Spartobacteria;o__;f__;g__Chthoniobacter";0;0;0;0;0;0;0;0;0;1
OTU373;"k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia";0;0;0;0;0;0;0;0;0;0
